mal_id,english_name,score,genres,popularity
7748,A Kiss for the Petals:Becoming Your Lover,7.26,"Hentai, School, Yuri",2438
7752,Lotus Lantern,6.28,"Action, Adventure, Fantasy",12200
7769,Okami-San and Her Seven Companions,7.22,"Comedy, Parody, Romance",614
7771,Little Jumbo,5.8,"Fantasy, Music, Kids",12174
7782,Amazing Bowel Familiars,5.43,Comedy,4374
7785,The Tatami Galaxy,8.61,"Mystery, Comedy, Psychological, Romance",454
7786,Arabian Nights:Sinbad's Adventures,5.41,"Action, Adventure, Fantasy",9994
7805,"The Idiot, the Tests, and the Summoned Creatures:Christmas Special",6.66,"Comedy, Romance",2631
7809,Trilogy about Cloud,4.79,Dementia,9493
7810,A Feather Stare at the Dark,5.09,Dementia,10414
7811,A Rule Of Dreams,4.24,Dementia,9836
7816,Dr. Slump and Arale-chan:N-cha! Clear Skies Over Penguin Village,6.16,"Comedy, Sci-Fi, Shounen",10362
7817,Yamada's First Time:B Gata H Kei,6.94,"Comedy, Ecchi, Romance, School, Seinen",423
7818,Fairy King,5.63,"Fantasy, Shoujo",10105
7843,For Almost Forgotten Stories,5.03,Dementia,10853
7845,Seton Animal Chronicles,6.73,"Adventure, Fantasy",12251
7858,Heaven's Lost Property OVA,7.43,"Sci-Fi, Harem, Comedy, Supernatural, Ecchi, Shounen",1470
7861,Lady Oscar Special,7.09,"Historical, Drama, Shoujo",7836
7862,Transformers:Robot Masters,5.52,Mecha,10567
7876,The Wizard of Oz,5.78,"Adventure, Kids, Fantasy",11281
7877,My Sister Momoko,7.5,"Drama, School, Slice of Life",7784
7882,Genshiken 2:Menma Special,4.63,"Comedy, Magic, Parody",7086
7902,Fullmetal Alchemist:Brotherhood:4-Koma Theater,7.51,"Parody, Fantasy, Comedy, Military",2253
7985,The Laws of the Sun,5.35,"Historical, Fantasy",11294
8017,Armored Trooper Votoms:Phantom Arc,6.76,"Action, Drama, Mecha, Military, Sci-Fi",8462
8022,Letter Bee Academy,7.28,"Comedy, School",5093
8041,Hermit Village,5.97,"Comedy, Ecchi",11464
8074,High School of the Dead,7.15,"Action, Horror, Supernatural, Ecchi, Shounen",55
8081,The Story of Mr. Sorry,5.81,"Comedy, Horror, Fantasy",12397
8086,The Legend of the Legendary Heroes,7.6,"Action, Adventure, Magic, Fantasy, Shounen",594
8097,Lupin III:The Last Job,6.98,"Action, Adventure, Comedy, Seinen",6082
8100,Mardock Scramble:The First Compression,7.48,"Action, Sci-Fi, Psychological",1939
8108,Ham Ham Grand Prix - The Miracle of Aurora Valley ~Ribon-chan's Close Call~,6.55,"Adventure, Comedy, Kids",9437
8109,Hamtaro:The Mysterious Ogre's Picture Book Tower,6.45,"Kids, Adventure, Comedy",9505
8115,Welcome to THE SPACE SHOW,7.35,"Adventure, Space, Fantasy",3549
8129,Princess Jellyfish,8.13,"Slice of Life, Comedy, Josei",815
8130,Mighty Orbots,5.89,"Sci-Fi, Adventure, Comedy, Mecha",11791
8133,Pretty Cure All Stars DX2:Light of Hope - Protect the Rainbow Jewel!,7.13,"Action, Fantasy, Magic, Shoujo",6400
8134,"Keroro Gunso the Super Movie:Creation! Ultimate Keroro, Wonder Space-Time Island!!",7.15,Comedy,7967
8139,The New Adventures of Hutch the Honeybee,6.33,"Adventure, Comedy, Drama",11746
8142,Colorful The Motion Picture,7.83,"Drama, Slice of Life, Supernatural",1030
8145,Spooky Kitaro:Japan Explodes!!,6.45,"Action, Fantasy, Horror, Kids, Shounen, Supernatural",10667
8146,Spooky Kitaro:Giant Sea Monster,6.22,"Action, Fantasy, Horror, Shounen, Supernatural",10779
8150,Spooky Kitaro:The All Seeing Eye,5.88,"Adventure, Comedy, Fantasy, Horror, Supernatural",11350
8153,Spooky Kitarou:Ghost War Struggle,6.11,"Adventure, Fantasy, Comedy, Supernatural, Horror",11620
8154,Spooky Kitarou:The Strongest Ghost Army! Landing in Japan!!,6.25,"Adventure, Comedy, Fantasy, Horror, Supernatural",11664
8156,Spooky Kitaro:The Obake Nighter,6.13,"Sports, Demons, Supernatural",11418
8162,Dream Dimension Gentleman,5.48,"Fantasy, Horror, Mystery",10427
8171,One Piece Recap,7.16,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",3999
8180,Loving Angel Angelique Chibi Adventure Special 2,5.95,"Adventure, Comedy",11537
8187,Fumiko's Confession,6.66,Comedy,3397
8206,Spellbound! Magical Princess Lilpri,7.0,"Magic, Shoujo",5159
8213,The Affectuous Family,5.8,Comedy,11852
8220,Baby Felix,5.52,"Comedy, Kids",12202
8228,Hell Teacher Nube:0 a.m. Nube Dead,6.72,"Adventure, Comedy, Horror, Supernatural, School, Shounen",9215
8240,Kum Kum,6.1,"Kids, Adventure, Comedy, Historical",11936
8241,Rio - Rainbow Gate!:Reshuffle,5.89,"Game, Comedy, Ecchi",2772
8247,Bleach the Movie:Hell Verse,7.61,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",931
8248,Armored Trooper Votoms:Case; Irvine,6.51,"Action, Military, Sci-Fi, Drama, Mecha",8286
8249,Votoms Finder Armored Trooperoid,6.21,"Action, Drama, Mecha, Military, Sci-Fi",8100
8250,Armored Trooper Votoms:Alone Again,6.93,"Action, Drama, Mecha, Military, Sci-Fi",8247
8277,Samurai Girls,6.83,"Action, Harem, Comedy, Ecchi, Samurai, School",973
8297,Planzet,5.61,"Action, Mecha, Sci-Fi",7329
8311,Tegami Bachi:Letter Bee Reverse,7.78,"Adventure, Supernatural, Fantasy, Shounen",2145
8333,A Child's Metaphysics,5.66,Fantasy,10644
8407,Heaven's Lost Property:Forte,7.55,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",592
8408,Durarara!! Specials,7.9,"Action, Comedy, Supernatural",995
8410,Beyblade:Metal Masters,6.78,"Adventure, Comedy, Sports",2978
8424,MM!,7.12,"Harem, Comedy, Ecchi, School",716
8426,Wandering Son,7.74,"Drama, Romance, School, Seinen, Slice of Life",1353
8438,Pokémon Ranger:Guardian Signs,6.44,"Adventure, Comedy, Fantasy, Kids",5400
8449,Togainu no Chi,6.28,"Action, Sci-Fi, Shounen Ai",1731
8450,The Life of Guskou Budori,6.26,Drama,10142
8451,Miyazawa Kenji Collection - The Acorns and the Wildcat,5.95,Drama,11873
8456,Queen's Blade:Beautiful Warriors,6.58,"Action, Adventure, Ecchi, Fantasy",3830
8476,Zakuro,7.47,"Demons, Historical, Military, Romance, Seinen, Supernatural",1389
8479,Hetalia World Series,7.57,"Comedy, Historical, Parody",1424
8487,Legend of the Millennium Dragon,6.52,"Action, Demons, Supernatural",4594
8493,Gegege no Kitarou:Kitarou's Ghost Train,5.99,"Adventure, Super Power, Demons, Supernatural",11731
8496,Kitty-Cat Fantasia,5.84,Comedy,11246
8514,Broken Blade 2,7.75,"Action, Fantasy, Mecha, Military, Shounen",2060
8516,Baka & Test – Summon the Beasts 2,7.76,"Comedy, Romance, School, Super Power",439
8525,The World God Only Knows,7.73,"Comedy, Harem, Romance, Shounen, Supernatural",230
8526,Honey Tokyo,5.75,Sci-Fi,9032
8533,Shadow of the Cherry Blossoms,6.0,"Demons, Drama, Historical, Romance",9257
8538,The Best!! Extremely Cool Student Council President Second Collection,6.21,"Comedy, Romance, School, Shoujo",8553
8542,New Aim for the Ace!,6.49,"Drama, Romance, School, Shoujo, Sports",9318
8546,"Dr. Slump:""Hoyoyo!"" Space Adventure",6.45,"Comedy, Sci-Fi, Shounen",9946
8547,"Dr. Slump and Arale-chan:Hoyoyo! City of Dreams, Mechapolis",6.12,"Comedy, Sci-Fi, Shounen",10328
8548,Dr. Slump and Arale-chan:Hoyoyo!! Follow the Rescued Shark...,6.07,"Comedy, Sci-Fi, Shounen",10485
8550,Doctor Slump:Arale's Surprise,6.07,"Comedy, Sci-Fi, Shounen",10418
8551,Dr. Slump:Dr. Mashirito and Abale-chan,6.04,"Comedy, Sci-Fi, Shounen",10218
8554,Run Melos,5.5,"Historical, Drama",10654
8557,The Squid Girl,7.46,"Comedy, Shounen, Slice of Life",931
8560,Today We Start Our Love,6.49,"Romance, School, Shoujo",3006
8584,Future War Year 198X,6.15,"Military, Drama",9426
8598,Yuki:Snow Fairy,6.13,"Adventure, Demons, Fantasy",10550
8624,Digimon Fusion,6.73,"Action, Adventure, Comedy, Fantasy, Shounen",2591
8628,Chains & Rings,5.54,"Fantasy, Music",10432
8630,Aria the Scarlet Ammo,6.88,"Action, Comedy, Romance, School",450
8643,Dance Till Tomorrow,5.63,"Ecchi, Comedy, Romance, Drama, Seinen",9985
8647,Animated Self Portraits A Portrait of Kawamoto,4.81,"Comedy, Demons",11157
8648,Broken Blade Picture Drama,6.65,"Comedy, Fantasy",6051
8668,The Qwaser Of Stigmata Picture Drama,5.97,Ecchi,4253
8676,Amagami SS,7.36,"Slice of Life, Comedy, Romance, School",487
8709,Pikachu's Great Ice Adventure,6.36,"Adventure, Comedy, Fantasy, Kids",6317
8726,And Yet The Town Moves,7.44,"Slice of Life, Comedy, Seinen",2246
8753,Ultraman Kids Looking for Mother for 30000000 Light Years,6.35,"Kids, Space",12205
8756,Pretty Soldier Sailor Moon Memorial,7.34,"Demons, Magic, Romance, Shoujo",4297
8769,OreImo,7.1,"Slice of Life, Comedy",196
8783,Prince Nezha's Triumph Against Dragon King,6.42,Kids,11491
8786,General Inakappe,6.23,"Comedy, Sports",12291
8795,Panty & Stocking with Garterbelt,7.73,"Action, Comedy, Parody, Supernatural, Ecchi",478
8800,Night Raid 1931 Specials,6.87,"Action, Historical, Military, Super Power",6520
8840,Night Raid 1931:The Prophecy,6.33,"Action, Historical, Military, Super Power",7362
8841,Is This a Zombie?,7.43,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",223
8842,Oishinbo:The Japan-America Rice War,6.21,"Comedy, Seinen, Slice of Life",11982
8861,Yosuga no Sora,6.26,"Drama, Ecchi, Harem, Romance",369
8876,Koe de Oshigoto!,6.94,"Comedy, Ecchi, Seinen",1638
8888,Code Geass:Akito the Exiled - The Wyvern Arrives,7.41,"Action, Mecha, Military, Sci-Fi",986
8899,Marine Boy,6.17,"Action, Adventure, Kids, Sci-Fi",11973
8915,The Mystic Archives of Dantalian,7.26,"Action, Mystery, Historical, Supernatural",1173
8917,Bodacious Space Pirates,7.17,"Sci-Fi, Space",1874
8928,Visions of Frank,5.8,Dementia,11723
8934,Star Driver,7.23,"Action, Romance, Mecha, Shounen",1410
8935,Hot-blooded Alien,5.29,"Comedy, Sci-Fi",9939
8937,A Certain Magical Index II,7.61,"Action, Magic, Sci-Fi, Super Power",364
8949,Hamtaro:Ham-Hams Ahoy!,6.4,Kids,9940
8963,Stitch vs. Penny,5.75,"Adventure, Comedy, Kids",10575
8966,Hamtaro:Ham-Ham Games,6.33,"Adventure, Comedy, Kids",10033
8968,Shogi Hour,5.05,"Parody, Game, Comedy",11154
8985,The Tatami Galaxy Specials,6.31,Comedy,3689
9000,The Princess and the Pilot,7.66,"Adventure, Military, Romance",2087
9041,Infinite Stratos,6.75,"Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha",236
9065,Hakuoki ~Demon of the Fleeting Blossom~ Record of the Jade Blood,7.62,"Action, Drama, Historical, Josei, Samurai, Supernatural",1753
9074,Arakawa Under the Bridge x Bridge,7.75,"Comedy, Romance, Seinen",1082
9087,"Musha, Knight, Commando:SD Gundam Emergency Sortie",5.72,"Action, Comedy, Parody, Fantasy, Mecha",9568
9095,The Story of Fifteen Boys,6.44,"Adventure, Historical",11449
9098,Mobile Suit SD Gundam Festival,5.94,"Action, Comedy, Fantasy, Mecha, Parody",9418
9100,"Umi Monogatari:Marin's ""What Is This?""",6.24,Comedy,8376
9106,Hamos:The Green Chariot,6.23,"Action, Adventure, Fantasy, Shounen",11412
9107,Pokémon:Black & White,6.4,"Action, Adventure, Comedy, Fantasy, Kids",1796
9119,Nutsberry Town,6.64,"Kids, Slice of Life",11423
9130,Saint Seiya:The Lost Canvas 2,8.11,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",2026
9135,Fullmetal Alchemist:The Sacred Star of Milos,7.32,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",980
9136,Black Butler II Specials,7.48,"Fantasy, Supernatural, Comedy, Parody, Shounen",1392
9154,Young Kindaichi's Casebook:Deep Blue Massacre,6.9,"Mystery, Shounen",9458
9181,Motto To LOVE Ru,7.34,"Sci-Fi, Harem, Comedy, Ecchi, School, Shounen",565
9202,The Qwaser of Stigmata:Portrait of the Empress,6.42,"Action, Super Power, Supernatural, Ecchi, Seinen",3399
9203,K-ON!!:Ura-On!!,6.51,Comedy,2716
9204,You Are Umasou,8.02,"Action, Adventure, Fantasy, Kids",4269
9220,Occult Academy Specials,6.55,"Comedy, Supernatural, School",5018
9241,Super Robot Wars OG:The Inspector,7.25,"Action, Mecha, Sci-Fi, Space",5321
9252,Broken Blade 3,7.81,"Action, Military, Fantasy, Mecha, Shounen",2137
9253,Steins;Gate,9.11,"Thriller, Sci-Fi",9
9260,Kizumonogatari Part 1:Tekketsu,8.4,Vampire,358
9287,Inyouchuu Shoku,6.11,"Demons, Fantasy, Hentai, Horror, Supernatural",7390
9289,Hanasaku Iroha:Blossoms for Tomorrow,7.95,"Slice of Life, Comedy, Drama",538
9291,Hello Kitty in Cinderella,6.22,"Kids, Fantasy",10716
9314,Fractale,6.96,"Adventure, Fantasy, Sci-Fi",1756
9318,Wake Up,4.59,Dementia,11131
9331,Dream Eater Merry,6.95,"Action, Supernatural",1200
9333,Coicent,6.4,"Comedy, Romance",5676
9365,Sisters of Wellber - Elegy for a Sad Warrior,5.77,"Action, Adventure, Comedy, Fantasy",10884
9366,Maid Sama!:Omake dayo,7.49,"Comedy, School, Shoujo",1411
9367,Freezing,6.91,"Action, Sci-Fi, Harem, Drama, Romance, Ecchi, Martial Arts, Seinen",531
9379,Ground Control to Psychoelectric Girl,7.18,"Sci-Fi, Slice of Life, Comedy",584
9385,Six God Combination GodMars:The Movie,5.96,"Action, Mecha, Sci-Fi, Space",11595
9392,Young Jack and the Witch,5.42,"Adventure, Fantasy",11992
9424,Wings of Dragon,6.11,"Action, Game, School, Shounen, Sports",11997
9465,Broken Blade 4,7.87,"Action, Fantasy, Mecha, Military, Shounen",2178
9471,Baka & Test - Summon the Beasts OVA,7.62,"Comedy, School, Super Power",1305
9479,Coppelion,6.48,"Action, Sci-Fi, Seinen",1331
9493,Ghastly Prince Enma Burning Up,6.53,"Action, Comedy, Parody, Super Power, Demons, Supernatural, Magic, Ecchi",4106
9494,Fafner of the Blue Sky:Arcadian Memory,6.55,"Action, Military, Sci-Fi, Drama, Mecha",8138
9495,The Summer of Dioxin,6.47,Drama,10842
9509,Purple Eyes in the Dark,4.8,"Psychological, Supernatural, Music, Horror, Mystery, Shoujo",9773
9513,Beelzebub,7.91,"Action, Comedy, Demons, Supernatural, School, Shounen",280
9525,Dr. Junod,6.24,"Historical, Drama",11663
9539,Cardfight!! Vanguard,7.04,"Action, Game, Adventure, Demons, Shounen",2466
9547,The Story of Heidi,6.88,"Drama, Historical, Slice of Life",7223
9558,CJ7:The Cartoon,6.3,Kids,12837
9568,Peace Maker Kurogane:Festival of Gion,6.65,"Action, Comedy, Samurai, Historical, Drama, Shounen",8355
9575,Peter of Placid Forest,5.6,Fantasy,12638
9581,MM! Hidden Camera Shorts,6.64,"Comedy, Ecchi, School",2987
9591,Code Geass:Lelouch of the Rebellion R2 Extra Flash - Baba Theater Redux,5.92,Parody,4284
9598,Haiyoru! Nyaruani:Remember My Mr. Lovecraft,6.26,"Comedy, Sci-Fi",3271
9600,G-Best,5.26,"Ecchi, Shoujo Ai",7752
9617,K-ON! The Movie,8.33,"Music, Slice of Life, Comedy",607
9618,Cat Planet Cuties:Come Drop By,6.79,"Comedy, Ecchi, Harem, Romance, Sci-Fi",2581
9624,A Thirty-Year Old's Health and Physical Education,6.7,"Ecchi, Parody, Romance, Seinen",2176
9656,Kimi ni Todoke:From Me To You 2,8.01,"Slice of Life, Drama, Romance, School, Shoujo",409
9673,Letter Bee Reverse Specials,6.9,Comedy,6605
9675,The World God Only Knows:Flag 0,6.91,"Comedy, Shounen, Supernatural",2134
9689,Agriculture Angel BARAKI,5.27,"Magic, Supernatural, Slice of Life",9778
9690,The Legend of the Legendary Heroes:Iris Report,6.55,"Action, Adventure, Fantasy, Magic, Shounen",3895
9706,Canaan:Minorikawa Report Year 201X Shanghai,6.56,"Action, Seinen",5552
9712,Maria†Holic Alive,6.99,"Comedy, Parody, School, Shoujo Ai",2082
9724,Broken Blade 5,7.84,"Action, Military, Fantasy, Mecha, Shounen",2231
9736,Astarotte's Toy,6.59,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",1210
9745,Sengoku Basara - Samurai Kings:The Movie,7.61,"Action, Historical, Martial Arts, Samurai, Super Power",3229
9750,A Dark Rabbit has Seven Lives,6.6,"Comedy, Supernatural, Romance, Ecchi, Vampire",1256
9751,Strike Witches:The Movie,7.61,"Action, Ecchi, Magic, Military, Sci-Fi",2702
9754,Princess Jellyfish Specials,6.58,"Slice of Life, Comedy, Josei",4338
9756,Puella Magi Madoka Magica,8.38,"Psychological, Drama, Magic, Thriller",74
9760,Children Who Chase Lost Voices,7.58,"Adventure, Romance, Fantasy",909
9761,You're My Love Prize,6.52,"Action, Drama, Yaoi",3967
9770,Hello Kitty:Stump Village,5.93,"Fantasy, Kids",11772
9776,A-Channel,6.96,"Comedy, School, Seinen, Slice of Life",1566
9782,Five Numbers!,6.16,"Mystery, Sci-Fi, Space",5036
9790,Heaven's Lost Property the Movie:The Angeloid of Clockwork,7.62,"Comedy, Drama, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",1258
9798,Mr. Dough and the Egg Princess,6.93,"Adventure, Fantasy",6880
9801,Tokitama Hustle,4.38,Dementia,11578
9806,Qin's Moon:Hundred Steps Flying Sword,6.38,"Action, Historical, Martial Arts, Fantasy",7944
9829,The Truth of Japanese Fairy Tales,5.87,"Dementia, Horror, Psychological",10255
9834,Level E,7.45,"Sci-Fi, Comedy, Shounen",1652
9850,"Korochan, the Little Bear",5.47,Kids,12160
9863,SKET Dance,8.25,"Comedy, School, Shounen",804
9865,Hetalia Axis Powers Fan Disc,7.24,"Comedy, Historical, Parody",4564
9883,Osomatsu-kun (1988),6.7,Comedy,6707
9888,Squid Girl Specials,7.3,Comedy,3638
9911,Wish Upon the Pleiades,6.15,Magic,3982
9917,Pokemon the Movie:White - Victini and Zekrom,6.63,"Adventure, Comedy, Drama, Fantasy, Kids",2556
9919,Blue Exorcist,7.59,"Action, Demons, Fantasy, Shounen, Supernatural",25
9922,We Without Wings – Under the Innocent Sky,6.7,"Comedy, Drama, Ecchi, Harem, Romance",1731
9925,Amagami SS:Little Sister,7.24,School,2375
9926,Sekai Ichi Hatsukoi - World's Greatest First Love,7.79,"Comedy, Drama, Romance, Shounen Ai",861
9931,Re-Birthday,7.15,"Drama, Kids, Slice of Life",7849
9934,The Everyday Tales of a Cat God,6.64,"Slice of Life, Comedy, Supernatural, Seinen",3848
9935,The Magic of Chocolate,6.21,"Supernatural, Drama, Magic, Shoujo",5816
9938,Croisée in a Foreign Labyrinth The Animation,7.44,"Slice of Life, Historical, Seinen",2219
9941,Tiger & Bunny,7.94,"Action, Mystery, Comedy, Super Power",814
9958,Hayate the Combat Butler! Movie,7.17,"Harem, Comedy, Parody, Shounen",2851
9976,In a Pig's Eye,4.87,"Dementia, Drama",11290
9981,Phi-Brain ~ Puzzle of God,7.2,"Action, Game, Mystery, Shounen",1459
9989,anohana:The Flower We Saw That Day,8.42,"Slice of Life, Supernatural, Drama",53
9990,Midori-ko,6.05,"Dementia, Drama",8164
9991,Bremen 4,5.88,"Kids, Adventure",11597
10015,Yu-Gi-Oh! Zexal,6.34,"Action, Game, Fantasy, Shounen",2163
10020,OreImo Specials,7.42,"Slice of Life, Comedy",916
10029,From Up on Poppy Hill,7.85,"Historical, Romance, School, Shoujo",1194
10033,Toriko,7.56,"Action, Adventure, Comedy, Fantasy, Shounen",1384
10036,Please Save My Earth:The Passing of the Golden Age,6.59,"Sci-Fi, Music, Drama, Romance, Shoujo",10013
10049,Nura:Rise of the Yokai Clan - Demon Capital,8.0,"Action, Demons, Shounen, Supernatural",1093
10055,Black Jack:Capital Transfer To Heian,6.51,Shounen,8859
10073,The Qwaser of Stigmata II,6.39,"Action, Super Power, Supernatural, Ecchi, Seinen",1283
10076,Kämpfer für die Liebe,6.5,"Action, Comedy, Ecchi, Shoujo Ai, Super Power",2193
10077,The Prince and the Coral Sea,5.76,Fantasy,12697
10079,A Bridge to the Starry Skies,6.78,"Comedy, Ecchi, Harem, Romance, School",1016
10080,The World God Only Knows II,7.94,"Comedy, Harem, Romance, Shounen, Supernatural",423
10083,Shiki Specials,7.81,"Mystery, Horror, Supernatural, Thriller, Vampire",2012
10087,Fate/Zero,8.34,"Action, Supernatural, Magic, Fantasy",59
10090,Ghost in the Shell:Stand Alone Complex - Solid State Society 3D,7.76,"Military, Sci-Fi, Mystery, Police, Mecha, Seinen",4375
10092,Broken Blade 6,7.71,"Action, Military, Fantasy, Mecha, Shounen",2250
10108,Oreimo Animated Commentary,6.84,Comedy,3631
10109,Softenni! the Animation,6.52,"Comedy, Sports, Ecchi, School",3526
10110,Mayo Chiki!,7.31,"Harem, Comedy, Romance, Ecchi, School",341
10115,Friends:Naki of Monster Island,6.86,"Kids, Fantasy, Comedy",10546
10153,Magical Girl Lyrical Nanoha:The Movie 2nd A's,8.18,"Action, Magic, Comedy, Sci-Fi, Drama",3603
10156,Sacred Seven,6.63,"Action, Sci-Fi, Super Power, School",1825
10161,No. 6,7.58,"Action, Sci-Fi, Mystery, Drama",419
10162,Bunny Drop,8.43,"Slice of Life, Josei",339
10163,[C] CONTROL - The Money and Soul of Possibility,7.25,"Action, Mystery, Super Power, Thriller",582
10165,Nichijou - My Ordinary Life,8.48,"Slice of Life, Comedy, School, Shounen",153
10177,DD Fist of the North Star,6.16,"Parody, Seinen",6998
10194,The Legend of Blue,6.08,"Action, Adventure, Mystery, Comedy",11247
10207,"Lily, Frogs, and Little Brother.",6.42,"Adventure, Comedy, Supernatural",10146
10209,Is This a Zombie? OVA,7.42,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",1247
10213,Majikoi:Oh! Samurai Girls,6.77,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",623
10216,"You're Being Summoned, Azazel",7.54,"Comedy, Supernatural, Demons",1915
10217,Twin Angel:Twinkle Paradise,6.05,Magic,5592
10218,Berserk:The Golden Age Arc I - The Egg of the King,7.76,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen",903
10249,A Certain Magical Index II:Specials,6.94,"Comedy, Parody",2819
10258,Cockroach Girls,5.57,Comedy,4789
10259,Big Fish & Begonia,7.58,"Adventure, Supernatural, Drama, Romance",2949
10260,Legend of the Heroes:Trails in the Sky,6.56,"Action, Adventure, Fantasy",4264
10271,Kaiji:Against All Rules,8.25,"Game, Psychological, Thriller, Seinen",1061
10278,THE IDOLM@STER,7.63,"Music, Comedy, Drama",1133
10294,Towanoquon:The Ephemeral Petals,7.37,"Action, Sci-Fi, Super Power, Supernatural",1989
10306,Umi Monogatari:Seeing Amamiko Island with Kanon,6.02,Comedy,9271
10308,Battle Girls:Time Paradox,6.59,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",2548
10321,Uta no Prince Sama,7.1,"Harem, Music, Comedy, Romance, School, Shoujo",882
10330,Bakugan:Mechtanium Surge,6.15,"Action, Adventure, Fantasy, Game, Shounen",2889
10334,Samurai X Recap,7.22,"Action, Adventure, Comedy, Historical, Romance, Samurai",5499
10336,"Last Exile:Fam, the Silver Wing",7.09,"Action, Adventure, Sci-Fi",2569
10342,Astro Boy:The Brave in Space,6.29,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",9876
10350,Hakuoki ~Demon of the Fleeting Blossom~ A Memory of Snow Flowers,7.65,"Action, Historical, Demons, Drama, Fantasy, Josei",3358
10357,Humanity Has Declined,7.78,"Comedy, Fantasy, Seinen",935
10370,Beyblade:Metal Fury,6.8,"Adventure, Sports",3143
10372,Kamisama Dolls,7.04,"Action, Seinen, Supernatural",1906
10378,The Squid Girl 2,7.51,"Comedy, Shounen, Slice of Life",1700
10389,A Letter to Momo,7.63,"Supernatural, Drama",1936
10390,".hack//Quantum:Go, Our Chim Chims!!",6.41,"Game, Comedy",5589
10391,"Princess Jellyfish:Go, Sisterhood Explorers!",5.64,"Adventure, Comedy, Josei",5252
10396,Ben-To,7.28,"Action, Comedy, Martial Arts",537
10397,Mashiroiro Symphony:The Color of Lovers,7.11,"Harem, Drama, Romance, School",1137
10406,Spelunker Is a Teacher,5.11,Comedy,8229
10417,GYO:Tokyo Fish Attack!,5.45,Horror,2337
10418,Deadman Wonderland:The Red Knife Wielder,6.98,"Action, Sci-Fi, Horror, Shounen",1242
10447,Aquarion Evol,7.14,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",1483
10456,Horizon in the Middle of Nowhere,7.1,"Action, Sci-Fi, Fantasy",962
10460,You and Me.,7.7,"Comedy, Drama, Romance, School, Shounen, Slice of Life",1000
10464,Student Council's Discretion Level 2,7.38,"Harem, Comedy, Parody, School",1954
10481,Princess Connection,6.22,"Slice of Life, Mystery, Drama, Romance, Shoujo",11611
10490,BLOOD-C,6.56,"Action, Mystery, Horror, Supernatural, Vampire, School",573
10495,YuruYuri:Happy Go Lily,7.6,"Slice of Life, Comedy, School, Shoujo Ai",511
10502,Drawer Hobbs,6.78,"Slice of Life, Comedy, Supernatural",6417
10511,Toyama Tourism Anime Project,5.48,"Slice of Life, Historical",10536
10513,Usavich IV,6.65,Comedy,8321
10519,Puella Magi Sonico Magica,5.82,"Music, Parody",3762
10521,Wagnaria!!2,7.87,"Comedy, Romance, Seinen, Slice of Life",672
10532,Wagnaria'!! Announcement Specials,6.79,Comedy,4413
10568,Heaven's Memo Pad,7.54,Mystery,715
10572,Ro-Kyu-Bu ~ Fast Break!,6.84,"Comedy, Ecchi, School, Sports",1805
10578,C³ - CubexCursedxCurious,6.66,"Action, Comedy, Ecchi, School, Supernatural",952
10582,Astarotte's Toy EX,6.65,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",2879
10588,Persona 4 the Animation,7.52,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",662
10604,Aria the Scarlet Ammo Special,6.82,"Action, Mystery, Comedy, Romance",2265
10620,The Future Diary,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",19
10624,Mardock Scramble:The Second Combustion,7.37,"Action, Psychological, Sci-Fi",2711
10629,The Tibetan Dog,7.3,Adventure,6423
10674,Pieces,5.27,Comedy,11762
10681,Blood-C:The Last Dark,7.2,"Action, Horror, Supernatural, Vampire",1773
10686,Chunin Exam on Fire! and Naruto vs. Konohamaru!,7.16,"Action, Adventure, Martial Arts, Shounen, Super Power",2102
10702,Tekken:Blood Vengeance,6.66,"Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",3751
10713,Towanoquon:Dancing Orchid in Chaos,7.39,"Action, Sci-Fi, Mystery, Super Power, Supernatural",2861
10714,Towanoquon:The Complicity of Dreams,7.49,"Action, Sci-Fi, Super Power, Psychological, Supernatural",2938
10715,Towanoquon:The Roaring Anxiety,7.6,"Action, Sci-Fi, Super Power, Supernatural",2970
10716,Towanoquon:The Return of the Invincible,7.56,"Action, Sci-Fi, Super Power, Supernatural",3013
10717,Towanoquon:Eternal Quon,7.64,"Action, Sci-Fi, Super Power, Supernatural",2895
10719,Haganai:I don't have many friends,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",156
